Site;Parameter;Date (LT);Year;Month;Day;Hour;AQI;AQI Category;24-hr. Midpoint Avg. Conc.;Raw Conc.;Conc. Unit;Duration;QC Name
Ho Chi Minh City;PM2.5 - Principal;2016-11-25 10:00 AM;2016;11;25;10;118;3;42.6;89;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-25 11:00 AM;2016;11;25;11;118;3;42.6;64;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-25 12:00 PM;2016;11;25;12;118;3;42.6;59;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-25 01:00 PM;2016;11;25;13;119;3;42.7;52;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-25 02:00 PM;2016;11;25;14;118;3;42.6;45;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-25 03:00 PM;2016;11;25;15;119;3;43;48;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-25 04:00 PM;2016;11;25;16;119;3;42.9;69;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-25 05:00 PM;2016;11;25;17;120;3;43.1;43;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-25 06:00 PM;2016;11;25;18;120;3;43.2;27;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-25 07:00 PM;2016;11;25;19;119;3;43;27;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-25 08:00 PM;2016;11;25;20;118;3;42.6;32;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-25 09:00 PM;2016;11;25;21;117;3;41.8;30;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-25 10:00 PM;2016;11;25;22;112;3;39.9;27;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-25 11:00 PM;2016;11;25;23;107;3;38.1;27;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 12:00 AM;2016;11;26;0;105;3;37.3;30;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 01:00 AM;2016;11;26;1;105;3;37;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 02:00 AM;2016;11;26;2;105;3;37.3;27;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 03:00 AM;2016;11;26;3;108;3;38.3;32;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 04:00 AM;2016;11;26;4;108;3;38.5;40;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 05:00 AM;2016;11;26;5;107;3;37.9;38;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 06:00 AM;2016;11;26;6;109;3;38.6;36;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 07:00 AM;2016;11;26;7;109;3;38.7;35;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 08:00 AM;2016;11;26;8;109;3;38.7;31;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 09:00 AM;2016;11;26;9;109;3;38.7;32;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 10:00 AM;2016;11;26;10;109;3;38.8;45;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 11:00 AM;2016;11;26;11;110;3;39.1;45;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 12:00 PM;2016;11;26;12;110;3;39;53;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 01:00 PM;2016;11;26;13;109;3;38.7;58;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 02:00 PM;2016;11;26;14;109;3;38.7;70;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 03:00 PM;2016;11;26;15;107;3;38.1;51;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 04:00 PM;2016;11;26;16;106;3;37.6;55;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 05:00 PM;2016;11;26;17;104;3;36.9;60;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 06:00 PM;2016;11;26;18;104;3;36.6;31;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 07:00 PM;2016;11;26;19;103;3;36.5;26;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 08:00 PM;2016;11;26;20;104;3;36.7;31;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 09:00 PM;2016;11;26;21;105;3;37;33;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 10:00 PM;2016;11;26;22;106;3;37.6;35;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-26 11:00 PM;2016;11;26;23;107;3;38.1;24;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-27 12:00 AM;2016;11;27;0;108;3;38.2;24;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-27 01:00 AM;2016;11;27;1;107;3;37.8;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-11-27 02:00 AM;2016;11;27;2;105;3;37;13;UG/M3;1 Hr;Valid
